,BodyID,text
56,56,"b'Prime Minister Narendra Modi strongly criticised the Congress party\'s proposal for wealth redistribution, calling it a dangerous idea. The controversy began when Congress leader Rahul Gandhi pledged to conduct surveys to redistribute wealth to specific sections of society if the party comes to power. PM Modi warned that such policies could sow communal disharmony by targeting certain communities and discourage economic growth.Prime Minister Narendra Modi has castigated the Congress\' plan of wealth redistribution as a dangerous idea, in an interview with TOI yesterday.\n\nEarly this month, Congress leader Rahul Gandhi promised that if the Congress is voted to power, the party would conduct a survey to run a check on who possesses the wealth in the country and undertake an exercise to redistribute the same. ""First, we will conduct a caste census to know the exact population and status of backward castes, SCs, STs, minorities and other castes. After that, the financial and institutional survey will begin. Subsequently, we will take up the historic assignment to distribute the wealth of India, jobs and other welfare schemes to these sections based on their population,"" Rahul said.\n\nAlso Read: PM adds fuel to Cong\'s redistribution row, says party will eye properties of others but not of Waqf board, minorities\n\nThe idea turned into a big controversy when PM Modi suggested in a campaign speech that if the Congress comes to power, it would redistribute wealth of people to Muslims and cited former PM Manmohan Singh\'s remark that the minority community had the first claim on the country\'s resources. ""This urban-naxal mindset, my mothers and sisters, they will not even leave your \'mangalsutra\'. They can go to that level,"" Modi said addressing a rally in Rajasthan\'s Banswara.\n\nUS-based Congress leader Sam Pitroda fuelled the controversy by proposing inheritance tax as a way to redistribute wealth. """"In America, there is an inheritance tax. If one has $100 million worth of wealth and when he dies he can only transfer probably 45% to his children, 55% is grabbed by the government. That\'s an interesting law,"" he said. He later said he was just giving an example. Congress leader Jairam Ramesh said that Pitroda\'s comments do not reflect the party\'s position.\n\nIn an interview to TOI yesterday, Modi analysed the Congress\' controversial idea in detail, calling it a ""Maoist"" idea. ""We should not consider this sinister plan of the Congress party like an idle threat. The threat is very real and stands to hurt our nation irreversibly. This is a clear example of Maoist thinking and ideology. It is saddening to see the Congress party and its Yuvraj carrying forward such Maoist vision which is a recipe for disaster. You would have seen the Yuvraj saying that we will do an X-ray. This X-ray is nothing but raiding every home. They will raid farmers to see how much land they possess. They will raid the common man to see how much wealth he/she has earned through hard work. They will raid the ornaments of our women. Our Constitution protects the property of all minorities. This means that when Congress talks of redistribution, it cannot touch the properties of minorities, it cannot consider waqf properties for redistribution but it will eye the properties of other communities. This will sow complete and irreversible communal disharmony,"" he said.\n\nRead the full interview: \'India does not become an electoral autocracy if Yuvraj cannot get power\': PM Modi\n\nPM Modi said ideas of wealth redistribution, wealth tax, etc, are never successful because they never remove poverty, but just distribute it so that everyone is equally poor. ""These are actually dangerous problems disguised as solutions. Would you work day and night if the government will take away your money in the name of redistribution?"" he said.\n\nPM Modi said wealth redistribution will discourage a large number of people who are coming out of poverty with the government\'s help.\n\n""Today, we are empowering 3 crore women to become Lakhpati Didis. Such policies will ensure that women don\'t become Lakhpatis and their aspirations don\'t progress. If someone has taken a Mudra loan and is progressing, his growth will be stunted. Our street vendors who are now growing due to our policies will also not be able to grow. Today, we are the third-largest startup ecosystem in the world. Such policies will kill the startup revolution by our youth. This policy is a way to please their vote bank,"" he said.\n\nHe said equitable growth can be ensured by removing barriers and empowering people. ""This unleashes their entrepreneurial potential as we have seen in our country; even in tier 2 and 3 cities, which are giving rise to a lot of startups and sports stars,"" he said.\n\n""These reasons are why wealth redistribution, wealth tax, etc have never been successful: they never removed poverty; they just distributed it so that everyone is equally poor. The poor remain stricken with poverty, wealth creation stops and poverty becomes uniform. These policies sow discord and block every road to equity, they create hatred and destabilise the economic as well as social fabric of a nation,"" he said.'",,,,,,,,,,,,,,,,,
57,57,"b'VK Pandian, a former IAS officer hailing from Tamil Nadu, has emerged as a central figure within the BJD party. His rapid ascent and perceived alignment with CM Naveen Patnaik have drawn both attention and criticism from opposition leaders, sparking debates about Odia identity and leadership in the state. As Pandian assumes a key role in the party\'s campaign machinery, his influence and potential succession to Naveen\'s legacy are under intense scrutiny.The Odisha election landscape is now dominated by VK Pandian, a former IAS officer from Tamil Nadu who resigned from the service to join the BJD. Pandian, regarded by some as the \'potential political successor\' to CM Naveen Patnaik, has assumed a pivotal role as the party\'s chief campaigner and strategist.\n\nHis sudden prominence has made him the primary target of opposition leaders, including PM Narendra Modi, Home Minister Amit Shah, BJP President JP Nadda, and Congress leader Rahul Gandhi. There are concerns about the possibility of a non-Odia assuming leadership in Odisha, raising questions about Odia identity and self-respect in a state founded on linguistic principles.\n\nWithin the BJD, Pandian is listed among the top 40 star campaigners, positioned prominently alongside party candidates in all campaign activities, often sharing the stage with Naveen himself.\n\nFrom IAS officer to BJD strategist\n\nPandian\'s journey began in 2011 when he joined the CM\'s office as Naveen\'s private secretary, impressing the CM with his efficiency. He quickly rose to become a key figure in devising electoral strategies for the BJD in the 2014 and 2019 elections.\n\nBefore VK Pandian\'s retirement from his role as the CM\'s secretary in October last year, BJP and Congress leaders had been questioning the extent of his influence and the perceived extra-constitutional authority he wielded. However, his subsequent decision to voluntarily retire and join the BJD shifted the focus to the label of ""outsider"" in discussions surrounding his entry into the party.\n\nPandian remains calm and composed despite the scrutiny.\n\n""I am an Indian by birth and Odia by breath. The mother tongue of my children is Odia and Odisha is my karmabhoomi (land where one works),"" he said.\n\nRegarding the prospect of succeeding Naveen, Pandian expressed that he sees himself inheriting Naveen\'s values of integrity, dedication to the people of Odisha, and hard work. He emphasised that Naveen has always maintained that the people of Odisha will determine his successor.\n\nPandian, who belongs to the 2000-batch of IAS officers, was initially assigned to the Punjab cadre. However, shortly after his marriage to Sujata Rout (now Sujata R Karthikeyan), also an IAS officer of the 2000-batch from Odisha, he requested a transfer to the Odisha cadre. Sujata hails from a village in Kendrapada district, Odisha. Recently, she was transferred to a non-election related and non-public facing position in the state finance department following an Election Commission directive, citing alleged violations of the poll code.\n\nMuch like his mentor Naveen, who often appears in loose-fitting white kurta-pyjama and slippers during public appearances, Pandian maintains a consistent attire of untucked full-sleeve white shirts and predominantly grey trousers at all his meetings.\n\nDuring the alliance negotiations between BJP and BJD in March, Pandian played a pivotal role as the main negotiator for BJD, frequently traveling to Delhi for discussions.\n\nReflecting on Pandian\'s ascent, Union Minister Dharmendra Pradhan, representing BJP in Odisha, expressed concerns over the erosion of established democratic processes under Naveen\'s leadership. He criticized what he perceived as the sidelining of the electoral mandate in favor of an unelected official, highlighting broader concerns about democratic principles and Odisha\'s dignity.\n\nCapitalising on the sentiment of ""Odia asmita,"" BJP aims to secure its first government in Odisha and expand its Lok Sabha seat count beyond the 8 seats obtained in 2019. In the previous election, BJD secured 12 LS seats, while Congress managed one. In the assembly polls, BJD dominated with 113 seats, followed by BJP with 23, Congress with 9, and others with 2.\n\nAddressing allegations of being an outsider, Pandian challenged BJP\'s right to speak on Odia \'asmita,\' citing instances such as the Bharat Ratna awarded to Biju Patnaik, a non-Odia, while the historic Paika revolt of 1817 from Odisha received inadequate recognition from the BJP government.\n\nThere is speculation that Naveen, who is contesting from two assembly seats -- Hinjili and Kantabanji -- may vacate one to accommodate Pandian.\n\nAnalysts\' perspectives\n\nPolitical analysts view Naveen\'s decision to elevate Pandian from a backroom role to a prominent campaigner as a calculated risk in his bid for a sixth term at the age of 77.\n\n""If BJD does well, Pandian will get legitimacy and grow in stature. If it falters, the blame will fall on him because Naveen has never lost elections since he became CM for the first time in 2000,"" Surya Nayaran Mishra, a retired professor of political science from Utkal University told TOI.\n\n""It\'s a test case for electoral politics in Odisha as nothing similar has happened in the past,"" said RK Satapathy, another retired professor of political science at North-Eastern Hill University. ""If BJD does well, Naveen will make history by becoming the longest-serving CM within a few months. Pandian\'s acceptability will also increase. For a large section of voters, content with freebies, who is at the helm doesn\'t matter much. But I doubt if politically conscious people will accept him,"" he said.'",,,,,,,,,,,,,,,,,
58,58,"b'While campaigning for the Lok Sabha 2024, Congress leader Rahul Gandhi on April 13 hit out at Prime Minister Narendra Modi alleging a selective approach for a section of business tycoons in the country. During the address, he claimed, that ""22 people in the country possess wealth that equals 70 crore of the population."" ""You\'ll be surprised to know that 22 people in the country have the exact wealth as the 70 crore people in the country have. PM Modi helps those 22 people all day long. Unemployment is spreading, people will tell you in every state that the main issues are unemployment, inflation and participation. Have you ever seen the media talking about unemployment, inflation and participation? They\'ll show you, PM Modi, sometimes taking a flight, going deep into the ocean, offering prayers in a temple,"" said Rahul Gandhi.'",,,,,,,,,,,,,,,,,
59,59,"b'Prime Minister Narendra Modi urged the opposition \'INDI\' bloc not to lose heart and to keep working hard, suggesting that they will have their chance to succeed in the future. He remarked on the one-sided voting for the NDA in the first phase and called on all parties to mobilize voters. Modi also criticized the Congress, claiming its leaders had accepted defeat and were opting for the Rajya Sabha route. He highlighted divisions within the INDIA alliance and predicted their breakup after the elections.Prime Minister Narendra Modi has urged the opposition \'INDI\' bloc not concede defeat and continue working hard as \'they will get an opportunity someday\'. The Prime Minister said that by all accounts there was one-sided voting for NDA in the first phase\'.\n\nWhile imploring people to come out to vote in large numbers, the PM also taunted the opposition parties to work hard in mobilising voters. ""I want to tell all the parties, (opposition parties) you need to work hard, so what if you don\'t get results today, you will get it tomorrow, if not tomorrow, then day after, if not the day after then you will get an opportunity after that. Why have you sat like this disheartened, I would like to tell the party workers (of opposition parties) who know that they are going to lose but they should still encourage the voter to vote."" said Modi.\n\nThe Prime Minister took aim at the Congress leadership, saying that these leaders had already accepted their loss. ""The Congress leaders have already accepted their loss and hence some leaders who used to contest from Lok Sabha are now taking the Rajya Sabha route to sit in Parliament. ""\n\nModi took on the divisions between the INDIA alliances saying that in 25% out of the total Lok Sabha seats, the \'INDI alliance\' were fighting with each other and had come together to safeguard corruption. ""We can understand infighting in one or two seats, but 25 percent of total seats, they are threatening to put each other in jail. Can you put faith in these people who do not trust each other, how can we trust them, it is important for voters to teach them a lesson.""\n\nThe Prime Minister spoke of the slanging match between Kerala Chief Minister Pinarayi Vijayan and Congress leader Rahul Gandhi. ""The language that the Kerala Chief Minister has spoken for Rahul even I have not spoken such language (for Rahul),"" said Modi.\n\nThe PM predicted that after the Lok Sabha results the INDIA alliance would fall apart. ""They would tear each other\'s hair and clothes after June 4th. Will any sensible person vote for them, voting for them is people wasting their vote.""\n\nThe Prime Minister said that Rahul Gandhi would find it hard to win in Wayanad and claimed that the Congress leader was waiting for the voting in Wayanad to get over to contest in another \'safe seat\'. ""You take it that how they ran out of Amethi, they will run out of Wayanad too.""\n\nNanded has a large percentage of Sikhs residing and the Prime Minister slammed the Congress for \'still trying to punish the Sikhs for 1984\'.\n\n""We have brought the guru Granth from Afghanistan, we brought in CAA to give refuge to Sikhs from Afghanistan and those from Pakistan but the Congress opposed the CAA, I think the Congress is taking revenge for 1984 from the Sikhs even now,"" said Modi.\n\nLater in the day the Prime Minister addressed another meeting in Parbhani where he spoke of how the country which used to hear of terrorism and bomb blasts in the country now hears of surgical strikes being conducted in Pakistan.'",,,,,,,,,,,,,,,,,
60,60,"b'Amit Shah rallies for BJP in Mainpuri, criticizing family-based politics. He emphasizes the election\'s significance for women, farmers, and youth progress. Shah contrasts ideologies, advocating for BJP\'s victory (\'lotus bloom\') under Modi\'s leadership.Exuding confidence about the party\'s performance in the first two phases of the Lok Sabha elections held so far, Union Home Minister Amit Shah said that BJP has already scored a century, while the Congress and Samajwadi Party haven\'t even opened their accounts yet.\n\nFurther attacking the Samajwadi Party, accusing it of \'family-based politics, Shah asked why SP couldn\'t find any other \'Yadav\' candidate outside their family.\n\nAddressing a public meeting in Uttar Pradesh\'s Mainpuri on Sunday, Amit Shah said, ""So far, voting for two phases has taken place, do you want to know the result? Modi ji has run past ahead with a century and the two prince (Rahul and Akhilesh) haven\'t even opened their accounts yet. Keep this writing on wall, BJP is winning 80 out of 80 seats in UP.""\n\n""This election is to help women, farmers and youth progress ahead in life and to make the country secure and prosperous. This election is between those who fired bullets on Karsevaks and those who made Ram Temple,"" he added.\n\nThe Home Minister further asked the people of Mainpuri to \'end"" the family politics and make the \'lotus bloom\' (phrase for BJP\'s victory) in the constituency.\n\n""Samajwadi Party, who claims to represent Yadavs. I want to tell you, that Mulayam Singh became the CM, then his son became the CM, and after his (Mulayam Singh Yadav) death, her daughter-in-law became the MP. This time, Akhilesh Yadav is contesting from Kannauj, Dimple Yadav from Mainpuri, Akshay Yadav from Firozabad, Aditya Yadav from Budaun and Dharmendra Yadav from Azamgarh,"" Shah said.\n\n""I want to ask Akhilesh Yadav, don\'t you find \'Yadavs\' outside your family? They don\'t belong to anyone. The time has come to finish these family-run parties and make lotus bloom in Mainpuri under PM Modi\'s leadership,"" he added.\n\nEarlier in the day, Shah addressed a public meeting in UP\'s Etah. Taking jibe at Akhilesh Yadav, he said if things were under the SP chief\'s control, he would have fielded his family members on all the seats in Uttar Pradesh.\n\nFurther, lashing out at Congress leader Rahul Gandhi over his remarks that the BJP will end the reservation system, the Home Minister said that the latter is spreading lies in the name of backward classes.\n\n""Rahul Baba is spreading lies in the name of backward classes. He says that if the BJP wins 400 seats, it will remove reservations from the country. He doesn\'t understand, that we had two full terms with an absolute majority to remove reservations, but Narendra Modi is a supporter of reservations. Today I will give you a Modi guarantee that the SC, ST, and OBC reservations will neither be removed by the BJP nor will we let anyone else do that,"" Amit Shah said.\n\nShah also recalled that it was Babu ji (Kalyan Singh) who took up the cause of the welfare of the backward classes and the poor but his government collapsed because of Mulayam Singh.\n\n""But when Narendra Modi became PM, he left no stone unturned in the progress of the backward classes and the poor. Congress has always attacked the reservation of SC, ST and OBCs, but Modi ji has always worked for their upliftment,"" the Home Minister said.\n\nUP which sends the maximum 80 MPs to the Lok Sabha, is undergoing polling across all seven phases. The counting of all seven phases of voting will be held on June 4.\n\nIn the 2019 Lok Sabha elections in Uttar Pradesh, the Bharatiya Janata Party (BJP) emerged as the winner by securing the majority of seats available. Of 80 seats, the BJP won 62, followed by the Bahujan Samaj Party (BSP) with 10 seats, the Samajwadi Party (SP) with 5 seats, and the Apna Dal with 2 seats.'",,,,,,,,,,,,,,,,,
61,61,"b""Both the ruling NDA and the opposition INDIA bloc are aiming to boost voter turnout in the second phase of the general election following low turnout in the first phase in Bihar. The second phase on April 26 covers five Lok Sabha constituencies in the Seemanchal region - Katihar, Kishanganj, Purnia, Bhagalpur, and Banka. The NDA's JD (U) is contesting all five seats, while the Congress is contesting three and the RJD two. The BJP, though not contesting, is actively working to increase turnout, deploying workers and senior leaders for voter outreach.Both the ruling NDA and the opposition INDIA bloc are seeking to increase the voter turnout in the second phase of the general election, after the first phase of polling in four Lok Sabha constituencies in Bihar saw less than 50% voting.\n\nIn the second phase on April 26, polling will be held in five Lok Sabha constituencies in Seemanchal region - Katihar, Kishanganj, Purnia, Bhagalpur and Banka.\n\nFrom the NDA, the JD (U) is contesting all the five seats in the second phase, while in the opposition camp the Congress is contesting three seats - Katihar, Kishanganj and Bhagalpur - and the RJD is contesting two seats, Purnia and Banka.\n\nIn 2019, the Congress was victorious in Kishanganj, the lone seat in the state to be won by the opposition.\n\nDespite the BJP not contesting any seats in the second phase, the party is working hard to improve the voter turnout. It is deploying eight to 10 party workers for every 20 houses. These workers will regularly connect with the voters and encourage them to vote on April 26. In addition, senior leaders have stepped up campaigning in the region. Prime Minister Narendra Modi has already addressed a public meeting in Purnia for JD(U) candidate Santosh Kushwaha. Union home minister Amit Shah will be campaigning in Katihar on Sunday for JD (U) candidate Dulal Chand Goswami.\n\nSeemanchal region has a sizable minority population, and the BJP is deploying its senior leaders accordingly. UP chief minister Yogi Adityanath and Madhya Pradesh chief minister Mohan Yadav are scheduled to campaign in the region.\n\nBihar chief minister Nitish Kumar will also campaign in the region for the coming few days.\n\nIn the INDIA bloc, Congress leader Rahul Gandhi and RJD leader Tejashwi Yadav did a joint rally in Bhagalpur for Congress candidate Ajeet Sharma. Yadav will address a few more rallies before the second phase. In Purnia, where RJD candidate Bima Bharti is facing a tough challenge from independent Pappu Yadav, Tejashwi will spend the night on Sunday. Apart from addressing public meetings, he will meet party workers to chalk out a strategy before the polling.\n\nThe RJD has also tasked its panchayat level workers with reaching out to voters and persuading them to vote for the party.""",,,,,,,,,,,,,,,,,
62,62,"b'The hearing in a 2018 defamation case against Congress leader Rahul Gandhi over a remark against Union Home Minister Amit Shah will now take place on May 14, as no judge has been assigned to the MP-MLA court. The complaint was filed by BJP leader Vijay Mishra six years ago. The court issued a warrant against Gandhi, who halted his Bharat Jodo Nyay Yatra and appeared in court. Shah was discharged in a 2005 fake encounter case four years prior.Hearing in a 2018 defamation case against Congress leader Rahul Gandhi over his alleged objectionable remark targeting Union Home Minister Amit Shah will now be held on May 14 as no judge was assigned to the MP-MLA court. According to Gandhi\'s counsel Kashi Prasad Shukla, the hearing was scheduled for Thursday but could not be held as a judge was yet to be assigned to the court.\n\nThe MP-MLA court fixed May 14 as the next date of hearing in the matter, he added.\n\nThe defamation complaint against Gandhi was filed by BJP leader Vijay Mishra six years ago.\n\nLast December, the court issued a warrant against Gandhi. Subsequently, Gandhi halted his Bharat Jodo Nyay Yatra in Amethi on February 20, appeared in the court and was granted bail.\n\nThe complaint was filed here on August 4, 2018, against Rahul Gandhi for his alleged objectionable comments against Shah made at a press conference in Bengaluru in May that year during the Karnataka elections.\n\nThe complainant referred to Gandhi\'s comment that the BJP claims to believe in honest and clean politics but has a party president who is an ""accused"" in a murder case. Shah was BJP president when Gandhi made the comment.\n\nAbout four years before Gandhi\'s remark, a special CBI court in Mumbai discharged Shah in a 2005 fake encounter case when he was a minister of state for home in Gujarat.'",,,,,,,,,,,,,,,,,
63,63,"b'BJP leader Shahnawaz Hussain made the remarks talking to reporters on the sidelines of a function after addressing a series of meetings in support of BJP candidates -- Union Minister Jitendra Singh and Jugal Kishore, who are seeking their re-election for a third term from Udhampur and Jammu parliamentary seats, respectively.BJP leader Syed Shahnawaz Hussain on Saturday said the party will look after Muslims, even though it fielded only a few from the community for the upcoming general election. Prime Minister Narendra Modi-led government is working with the motto of ""Sabka Saath Sabka Vikas"" which allows for no discrimination, he said.\n\nHussain made the remarks talking to reporters on the sidelines of a function in Jammu after addressing a series of meetings in support of BJP candidates -- Union Minister Jitendra Singh and Jugal Kishore, who are seeking their re-election for a third term from Udhampur and Jammu parliamentary seats, respectively.\n\nHussain downplayed the lack of Muslim contenders in the party and said the post of prime minister or the chief minister is not decided on the basis of religion or caste.\n\n""It is imperative that such post-holders work with sincerity and equality and we are happy with the leadership of Modi who is working for all without any discrimination.\n\n""Yes, it is true that we have not given mandate to Muslim candidates in the north but our government will take care of the community as before under the motto \'Sabka Saath Sabka Vikas,\'"" the BJP national spokesperson said.\n\nHe said the party has given its mandate to M Abdul Salam, a Muslim, from Malappuram in south.\n\n""The country saw the highest representation of Muslims in Lok Sabha and the Union cabinet when P V Narasimha Rao was the Prime Minister. Do Muslims see him in high esteem? BJP is not discriminating between Hindus and Muslims. Our Constitution does not allow us to distribute tickets or announce reservations on the basis of religion,"" he said and accused the Congress of raising such issues unnecessarily.\n\nHe said Modi is loved by all Muslims, and Muslims also know that they cannot get a country like India, a friend like a Hindu, and a leader like Modi.\n\nResponding to a question about Congress\'es allegations that Modi is working like a dictator, he said, ""the word \'tanashah\' (dictator) does not exist in our dictionary. Congress has got a patent for it as it removed the word from the dictionary and moved it to its office during Emergency. The other name of dictatorship is Congress.""\n\nExpressing confidence that BJP candidates will win both Lok Sabha seats in Jammu, he said, the leaders from the Opposition are joining the saffron party because ""nobody wants to be in a sinking boat.""\n\n""Everyone knows Modi\'s boat is the only one which is going to make it to the shore. I have been to Uttarakhand and Bihar before coming here and everyone is confident that BJP will return to power with 370-plus seats and cross 400-mark with the support of alliance partners,"" he said.\n\nWhen asked why BJP was still to announce its candidates for three seats in Kashmir, Hussain said, ""we keep suspense and make the right decision at the right time.""\n\nThe former Union minister said nobody in the country is better than Modi to lead the government. ""He gave corona vaccination, food, houses and health cards to the people, then why anyone else. A strong leader will take the country to new heights and make it a world leader.""\n\nHussain said the change in the overall security situation in Jammu and Kashmir is being witnessed by the world and has paved the way for record-breaking tourist arrivals and ramped-up development.\n\n""If Congress cannot see the development, they should come to BJP office and we will show it to them,"" he said.\n\nThe BJP leader also criticised Congress leader Rahul Gandhi and RJD leader Tejashwi Yadav and said while Gandhi is only parroting ""Modi-Adani,"" Yadav is giving statements beyond his stature as his party has zero member in parliament.'",,,,,,,,,,,,,,,,,
64,64,"b'The Delhi High Court declined to intervene in the issue of deepfake technologies being used in the Lok Sabha poll campaign, trusting the Election Commission of India (ECI) to handle it. The court directed a lawyers\' organization to present its plea to the ECI, urging the formulation of guidelines to prevent the misuse of deepfake videos. It instructed the ECI to decide on the representation by May 6. The Delhi High Court on Thursday reposed its trust in the Election Commission of India (ECI) to deal with the issue of deepfake technologies being used in the Lok Sabha poll campaign, saying it cannot devise a policy in the middle of elections. The high court directed a lawyers\' organisation to give a representation to the ECI on its plea seeking directions to the poll panel for formulation of guidelines to prevent the misuse of deepfake videos.\n\nThe court also asked the ECI to expeditiously decide by May 6 the representation to be given by the petitioner, keeping in mind the urgency of the issue involved.\n\nA bench of Acting Chief Justice Manmohan and Justice Manmeet PS Arora disposed of the petition, saying it cannot devise a policy in the middle of elections.\n\nThe court said only the methodology has changed and previously also rumours used to be spread about politicians. To this, the petitioner\'s counsel responded that deepfake content is a lot more vicious and faster.\n\nThe court said it trusts the ECI, which is a constitutional body, to act on the matter.\n\n""We can\'t devise a policy today in the midst of elections. Once it is entrusted with the ECI, the court\'s interdiction at this stage will not be proper. At this moment, courts will not give any direction. You\'ll have to live with it. All of this is to be done before the elections. At the 11th hour, courts cannot interfere,"" the bench said.\n\n""At this moment it will not be proper for the court to intervene with the jurisdiction of the ECI. Let us trust the ECI,"" it said.\n\nThe court was hearing a plea by Lawyer\'s Voice, an organisation seeking directions to the ECI to formulate and implement the necessary guidelines and/or executive action which was necessary to address the public harm and democratic crisis caused by the pervasive use of deepfake technologies in the 2024 election campaign.\n\nThe plea also sought a direction to several social media platforms to take down and block deepfake content or those concerning political candidates or public figures on their respective platforms until the declaration of poll results.\n\nDuring the hearing, the counsel for the ECI submitted that in case a comprehensive representation is filed by the petitioner with the commission, it will be decided in accordance with law on or before May 6 and that any appropriate steps which have to be taken, shall also be taken by them.\n\nThe ECI counsel also informed the court that the deepfake videos of Home Minister Amit Shah, Congress leader Rahul Gandhi, actors Aamir Khan and Ranveer Singh, as referred to in the petition, have been taken down and criminal complaints have been filed and the accounts from which the videos were posted have been disabled.\n\nTo this, the bench said that the accounts which are repeatedly posting fake videos must be acted against and their names should also be put in public domain.\n\nSenior advocate Jayant Mehta, representing the petitioner, said there is a regulatory framework but there is a huge gap in it and that the 24 hours time period as stipulated under the legal regime for taking action against the infringing content is too long and that the ECI must instruct the social media intermediaries to ensure that the deepfake content is not replicated.\n\nHe said ECI certifies any political advertisement meant for print and electronic media and a similar mechanism should be put in place for the content on social media as well.\n\nThe bench responded that it may be difficult as during elections, politicians interact with people on streets or \'mohallas\' as well and sometimes give impromptu speeches.\n\n""The suggestion you are making may not be appropriate. It is like saying when the politicians go to address a political rally, they must take permission from ECI. If you are travelling in the constituency obviously, a small group will stop you and you will speak to them and then you start giving an impromptu speech,"" it said.\n\nThe plea said widespread and unregulated use of deepfake technologies has resulted in violation of various fundamental and constitutional rights, predominantly the right to privacy and to control the usage of one\'s persona on part of the political candidates or public leaders and the right of the general public to know correct facts.\n\n""While it may not be possible to control access to such technology, however, it is imperative that the respondent Nos. 1 to 3 (Central government and ECI) immediately device and put in place regulatory framework that is swift and effective, given the nature of the social media and the speed at which any misinformation can be spread,"" it said.\n\nThe petitioner said there is a grave urgency attached to the reliefs claimed in the plea, as five out of seven phases of the General Elections 2024 are pending completion, and more than 300 constituencies are presently being affected and prejudiced by the failure of ECI to address the proliferation of deepfake content.'",,,,,,,,,,,,,,,,,
65,65,"b'Prime Minister Narendra Modi launched a sharp critique against the opposition \'INDIA\' bloc, urging them not to give up and to continue striving, suggesting that their time will come. He noted the significant support the BJP received in the first phase, encouraging people to vote regardless of party affiliation.Prime Minister Narendra Modi launched a vitriolic attack on the opposition \'INDIA\' bloc urging them to not concede defeat and continue working hard as ""they will get an opportunity someday"". The Prime Minister said that by all accounts the BJP has done well in the first phase by getting a ""one sided vote"".\n\n""In the first phase of the polls by all accounts, we have seen one-sided voting for the NDA... Even though the people have voted for us overwhelmingly in the first phase, I would ask people to come out in large numbers to vote, you can vote for any party but one should vote. Voting is democracy\'s biggest weapon."" said PM Modi while addressing a rally in Nanded.\n\nWhile imploring people to come out to vote in large numbers, the PM also taunted the opposition parties to work hard in mobilizing voters. ""I want to tell all the parties, (opposition parties) you need to work hard, so what if you don\'t get results today, you will get it tomorrow, if not tomorrow, then day after, if not the day after then you will get an opportunity after that. Why have you sat like this disheartened, I would like to tell the party workers (of opposition parties) who know that they are going to lose but they should still encourage the voter to vote,"" said Modi.\n\nThe Prime Minister took aim at the Congress leadership saying that these leaders had already accepted their loss. ""The Congress leaders have already accepted their loss and hence some leaders who used to contest from Lok Sabha are now taking the Rajya Sabha route to sit in the parliament. They don\'t have the courage to contest the polls, the situation is such that the INDIA alliances are not getting candidates in seats and their leaders are not even going to campaign in several seats.""\n\nModi took on the divisions between the INDIA alliances saying that in 25 percent out of the total Lok Sabha seats, the \'INDIA alliance\' were fighting with each other and had come together to safeguard corruption. ""We can understand infighting in one or two seats, but 25 percent of total seats, they are threatening to put each other in jail. Can you put faith in these people who do not trust each other, how can we trust them, it is important for voters to teach them a lesson.""\n\nThe Prime Minister spoke of the slanging match between Kerala Chief Minister Pinarayi Vijayan and Congress leader Rahul Gandhi. ""The language that the Kerala Chief Minister has spoken for Rahul even I have not spoken such language (for Rahul),""said Modi.\n\nThe PM predicted that after the Lok Sabha results the INDIA alliance would fall apart. ""They would tear each other\'s hair and clothes after June 4th. Will any sensible person vote for them, voting for them is people wasting their vote.""\n\nThe Prime Minister said that Rahul Gandhi would find it hard to win in Wayanad and claimed that the Congress leader was waiting for the voting in Wayanad to get over to contest in another \'safe seat\'. ""You take it that how they ran out of Amethi, they will run out of Wayanad too.""\n\nNanded has a large percentage of Sikhs residing and the Prime Minister slammed the Congress for \'still trying to punish the Sikhs for 1984\'.\n\n""We have brought the guru Granth from Afghanistan, we brought in CAA to give refuge to Sikhs from Afghanistan and those from Pakistan but the Congress opposed the CAA. I think the Congress is taking revenge for 1984 from the Sikhs even now,"" said Modi.\n\nLater in the day the Prime Minister addressed another meeting in Parbhani where he spoke of how the country which used to hear of terrorism and bomb blasts in the country now hears of surgical strikes being conducted in Pakistan. Modi spoke of how his government removed English vestiges by removing the English logo from the Indian Navy and replacing it with the one by Maratha warrior King Chhatrapati Shivaji.'",,,,,,,,,,,,,,,,,
66,66,"b'From Sandeshkhali to CAA, NIA and Bhupatinagar and infiltration, Union Home Minister Amit Shah lashed out at West Bengal chief minister Mamata Banerjee from his first election rally in Bengal\'s Balurghat and accused her of ""misleading people over Citizenship Amendment Act (CAA)"". From Sandeshkhali to CAA, NIA and Bhupatinagar and infiltration, Union Home Minister Amit Shah lashed out at West Bengal chief minister Mamata Banerjee from his first election rally in Bengal\'s Balurghat and accused her of ""misleading people over Citizenship Amendment Act (CAA)"". Shah also set a target of 30 seats in Bengal for BJP to uproot Trinamool from the state and help BJP achieve 370 plus seats in the country. Shah even criticised Congress leader Rahul Gandhi over Thailand picture in the party\'s manifesto.'",,,,,,,,,,,,,,,,,
